id,year,context,target,task_a_label,task_b_label,task_b_stdev
249d,2021,"Im Rahmen von Kriterien, die sich aus unseren Verpflichtungen rund um Datenschutz und unsere Zertifizierung nach ISO 27001 ergeben, prüfen wir zudem die Informationssicherheit bei unseren Lieferanten und Dienstleistern. Werden unsere Standards nicht erfüllt, lehnen wir Dienstleister im Zweifelsfall ab. Der Bereich Vorsorge von [ORG] erfragt bei Versicherern darüber hinaus aktiv Informationen, um Kunden bestmöglich und transparent zu deren Nachhaltigkeit zu informieren zu können.","Die Zuverlässigkeit, Vergleichbarkeit und Konsistenz der in diesem Kontext erhobenen Daten wird durch den [ORG]-Holdingbereich Prozess- und Qualitätsmanagement gewährleistet.",7,0.3333333333,0.0
38d,2021,"Gesamtverantwortlich für die Umsetzung unserer Geschäftsstrategie ist der Vorstand der [ORG]. Die Geschäftsleitung überprüft jährlich die in der Geschäftsstrategie eingebetteten Leitsätze zur Nachhaltigkeit. Die Leistungsindikatoren zu den Kriterien 11 und 12 sowie 13 (unsere Ressourcenverbräuche, Abfallmengen sowie verursachte Emissionen in Scope 1, 2 und 3) werden von der [ORG] seit 2021 mit dem Kennzahlen-Tool des „[ORG]“ ([ORG]) ermittelt.","Im Jahr 2019 haben wir bereits ein Energieaudit nach DIN EN 16247-1:2012 durchführen lassen, mit dem u.a. ein Maßnahmenplan für Energiesparmaßnahmen erarbeitet wurde, der in den nächsten Jahren umgesetzt werden soll.",7,0.6666666667,0.0
219d,2021,Die Höhe der variablen Vergütung ist allerdings in Relation zur festen tariflichen Vergütung unwesentlich. Die Führung u. a. mit Zielvereinbarungen erfolgt ausschließlich in den Vertriebseinheiten; Zielvereinbarungen sind insbesondere auf qualitative Aspekte gerichtet (Anzahl Beratungen nach dem [ORG]-Finanzkonzept). Die Höhe der festen und der variablen Vergütungen der Vorstandsmitglieder ist entsprechend des in den ‚Empfehlungen des [ORG]- und Giroverbandes für Schleswig-Holstein über die Anstellungsbedingungen für Vorstandsmitglieder von öffentlich-rechtlichen [ORG]‘ festgelegten Rahmens vereinbart.,Die getroffenen Vereinbarungen zur variablen Vergütung sind auf den langfristigen und zukunftsfähigen Geschäftserfolg ausgerichtet und stehen im Einklang mit der Geschäfts- und Risikostrategie der [ORG].,8,0.6666666667,0.3333333333
227d,2021,Es besteht ein sehr differenzierter Katalog freiwilliger Sozialleistungen im Bereich der Mitarbeiter-konditionen für Bankprodukte. Leistungen für Heirats- und Geburtsbeihilfen sowie Jubiläumszahlungen runden das Angebot ab. Die Bank hat eine Unfallversicherung für die Beschäftigten abgeschlossen und übernimmt die Prämien dafür.,Dadurch werden die Mitarbeitenden sowohl im dienstlichen als auch im privaten Bereich zusätzlich abgesichert.,8,0.6666666667,0.0
76d,2021,"Darüber hinaus werden Nachhaltigkeitsziele über die Bereichs-Scorecards für Führungskräfte der ersten und zum Teil zweiten Führungsebene seit 2021 im Vergütungssystem verankert. Die Vergütung der Vorstandsmitglieder bemisst sich nach dem zugrunde liegenden Dienstvertrag, der auf den Empfehlungen des Ostdeutschen [ORG] beruht. Nachhaltigkeitskriterien spielen dabei bislang noch keine Rolle.",Die Vorschriften der Institutsvergütungsverordnung werden eingehalten.,8,1.0,0.0
45d,2021,"Diese definieren sich wie folgt: Die interessierten Parteien in diesem Zusammenhang sind •Kunden •Hersteller bzw. Lieferanten •Mitarbeiter und aktive Bewerber •Behörden und Kommunen •Nachbarn •Mitbewerber und Verbände •Personen, von denen das Unternehmen Daten erfasst, bearbeitet, speichert und auswertet •Gesellschafter inkl. möglicher Nachfolger. Wir haben eine Stakeholderanalyse in Zusammenarbeit mit einer externen CSR-Beratung in einem gemeinsamen Prozess und mithilfe von Interviews erarbeitet. Es ging dabei um die Fragen: -Wer alles an unserem Projekt interessiert ist und warum?",-Wie können wir Konflikte frühzeitig erkennen und vorbeugen?,9,0.0,0.0
89d,2021,"Aus unserem Selbstverständnis heraus pflegen wir aktiv und konstant eine offene Kommunikation mit unseren wichtigen Anspruchsgruppen. Dabei geht es zum einen darum, unsere strategische und unternehmerische Ausrichtung sowie unsere Aufgaben und Leistungen zu vermitteln; zugleich kommunizieren wir auch die aktuellen und künftigen Herausforderungen. Umgekehrt legen wir Wert darauf, Sichtweisen und Ansprüche unserer verschiedenen Adressaten zu kennen, um sie in unserem geschäftlichen Handeln nach Möglichkeit optimal zu berücksichtigen.","Den Dialog mit allen wichtigen Stakeholdern halten wir als kommunales Wohnungsunternehmen für unabdingbar: Nur so können wir einerseits bedarfsgerecht und zeitgemäß agieren, andererseits aber auch deutlich machen, wo unsere Grenzen liegen und wo ein gemeinschaftliches Engagement verschiedener lokaler Akteure gefordert ist.",9,0.5,0.1666666667
119d,2021,"2021 wurde noch kein formeller Prozess zur Identifikation relevanter Anspruchsgruppen aufgesetzt. Die Anspruchsgruppen von [ORG] ist die Gesellschafterversammlung der GmbH, die gleichzeitig die Geschäftsführung ist. Zusätzlich trägt [ORG] zum sozialen Engagement bei, indem wir unsere Expertise zum Thema Nachhaltigkeit durch die Teilnahme an Events vermitteln.","Als Mentoren bei [ORG], [ORG], [ORG], [ORG] und anderen, stehen wir in konstanten Dialog mit diversen Stakeholdern.",9,0.6666666667,0.0
78d,2021,"Wir sind selbst ständig bestrebt, die besten digitalen und technischen Möglichkeiten in unsere Beratungsleistungen zu integrieren. Daher steht die Weiterentwicklung der Angebote, die Zusammenarbeit mit Forschung und Entwicklung und der dauerhafte Dialog mit den wesentlichen Kundengruppen im Mittelpunkt. Innovation ist ein Kernstück unserer Angebote an den Kunden und daher auch ein interner wesentlicher Treiber.","Durch die enge Zusammenarbeit mit Start-ups aus ganz Europa, die im Bereich Energietechnologie, Mobilität und nachhaltiger Digitalisierung angesiedelt sind, haben wir direkten Zugriff auf neue Entwicklungen.",10,0.6666666667,0.3333333333
95d,2021,"Wir sind davon überzeugt, dass Innovation nur in einem Arbeitsumfeld entstehen kann, in dem eine offene Fehlerkultur herrscht. Wir bekräftigen daher unsere Mitarbeiterinnen und Mitarbeiter im Austausch mit ihren Führungskräften über Herausforderungen zu sprechen. In Kriterium 06 haben wir bereits über unser KVP-Team (Kontinuierlicher Verbesserungsprozess) sowie in Kriterium 08 über das Ideenmanagement berichtet.","Beide sorgen dafür, dass Prozesse und Maßnahmen ergriffen werden, die die Innovationskraft des Unternehmens stärken und in die sich jeder Mitarbeiter unkompliziert einbringen kann.",10,0.6666666667,0.0
90d,2021,"Aktuellen gesellschaftlichen Herausforderungen, wie z.B. der Energiewende, stellen seine Beteiligungen innovative und ökonomisch tragfähige Lösungen gegenüber. Der [ORG] veröffentlicht seine Beteiligungen auf der Homepage [LINK]. Zum Bespiel: Für die Einführung eines neuen Produkts (Fonds nach Art. 8 Offenlegungsverordnung) hat ein Team bestehend aus Geschäftsführung, Nachhaltigkeitsbeauftragte und 2 Mitarbeitern pro Fachteam, alle Vorarbeiten geleistet.",Die Geschäftsführung hat die Ergebnisse im Private Placement Memorandum für den [ORG] verwendet.,10,0.6666666667,0.0
92d,2021,"Der Schwerpunkt der nachhaltigen Nutzung von natürlichen Ressourcen liegt in unserem Betrieb bei der Auswahl und Beschaffung von Arbeitsmitteln. Die wichtigsten Ressourcen, die in der Wertschöpfungskette, bzw. Lieferkette unseres Betriebs zum Einsatz kommen sind Fleisch/Fleischerzeugnisse, Milch/Milcherzeugnisse, Pflanzen (Getreide; 1.966 t), Wasser und Papier. Wir achten beim Einkauf unserer Arbeitsmittel darauf, dass sie z. B. keine oder wenige Schadstoffe enthalten, wieder oder weiter verwendet werden können und wenig Transportkosten verursachen.","Weiterhin legen wir einen besonderen Fokus auf nachhaltige Nutzung im Bereich der Einsatzverfahren und Prozesse während der Herstellung der Produkte und der Bereitstellung von Dienstleistungen, d. h. unser Schwerpunkt liegt in der Steuerung des Kraftstoff- und Energieverbrauchs.",11,0.3333333333,0.0
209d,2021,"Energie ist in kWh anzugeben, bei der Fläche (Biodiversität) messen wir derzeit die m² die überbaut oder versiegelt wurden. Wir sind dabei eine eigene Kennzahl zu entwickeln. Bei den Rohstoffen unterscheiden wir Rohmaterial und Abfall.","Rohmaterial wird in verschiedenen Einheiten (Stück, m², m³, ...) gemessen und der Abfall wird in Tonnen gemessen.",11,0.6666666667,0.3333333333
42d,2021,"In unserem Fokus steht daher vor allem, den Energie- und Ressourcenverbrauch, die damit verbundenen CO2-Emissionen sowie unseren Abfall zu verringern und unsere Mitarbeiter für Umwelthemen zu sensibilisieren. Durch die zunehmende Digitalisierung soll dieser Verbrauch für uns wie für unsere Kunden weiter reduziert werden. Durch die Nutzung des “elektronischen Postfaches” wurden in 2021 der Druck und die Zustellung von 3,29 Mio. Dokumenten (meist mindestens zweiseitig) vermieden.",Das bedeutet nachhaltige Rohstoff- und Energieeinsparungen in erheblichem Maße.,11,0.6666666667,0.0
218d,2021,Ein BHKW wurde 2010 komplett erneuert und die Leistung dem Gebäude angepasst. Dadurch können Wärme- und Strommengen direkt vor Ort erzeugt und genutzt werden. Für das Jahr 2021 wurden so 259.000 kWh Strom und 492.000 kWh Wärme produziert.,Als Finanzdienstleistungsunternehmen liegen unsere Schwerpunkte anders als im produzierenden Gewerbe.,12,0.6666666667,0.0
206d,2021,"Da zu einem papierlosen Büro viele Umstrukturierungen notwendig sind, ist unser Ziel eine Umsetzung innerhalb von 5 Jahren. Bis zum Jahr 2026 wollen wir alle Prozesse der kaufmännischen Abteilung sowie der Projektabwicklung digital ermöglichen. Soweit möglich nutzen auch viele Kollegen das Angebot einen Teil Ihrer Tätigkeiten im Home-Office zu erledigen.","Da wir ein mittelständischer Gewerbebetrieb sind und keine gesundheits- und umweltschädlichen Mittel verarbeiten, sehen wir keine erhöhten Risiken für unsere Umwelt.",12,0.6666666667,0.0
26d,2021,Im Februar 2022 wurde der Nachhaltigkeitsscore durch die Agentur für nachhaltige Kommunikation berechnet. Dieser lag bei 65 % und soll bis 2025 bei 85 % liegen. (Verwendetes Tool: Checkliste Nachhaltigkeitsmanagement Umweltamt Bayern) [LINK]).,Für die vorliegende CO2-Bilanz wurden für das Berichtsjahr 2021 ausschließlich die Emissionen für den Firmensitz in Karlsruhe berechnet.,13,1.0,0.0
233d,2021,"Wir werden weiterhin versuchen, über Anreizsysteme das Reiseverhalten unserer Teilnehmenden positiv im Sinne der Nachhaltigkeit zu beeinflussen. So beispielswese in Form unserer Klimabotschafterstipendien. Unser Gasliefervertrag ist bisher mit 10% Biogas ausgestattet und wird über Zertifikate klimaneutral gestellt.","Sobald sich die Lage am Gasmarkt entspannt, werden wir prüfen, ob eine Vertragsänderung zugunsten eines höheren Anteils von Biomasse im Vertrag möglich ist.",13,0.8333333333,0.1666666667
117d,2021,"Gemäß den für 2021 erhobenen Daten ist zu erkennen, dass ca. 78 Prozent der CO2-Emissionen auf den Strombedarf zur Aufrechthaltung des Geschäftsbetriebes entfallen. Das Ziel der [ORG] ist die kontinuierliche Reduktion des Energieverbrauchs sowie ein schonender Umgang mit den natürlichen Ressourcen und ein Ausbau der Nutzung von erneuerbaren Energien. Mit gezielten organisatorischen und technischen Maßnahmen konnte die [ORG] ihre Umweltbilanz seit Beginn der Berichterstattung weiter verbessern und ihre CO2-Emissionen tendenziell reduzieren.",Die bestehenden Maßnahmen sind unter Kriterium 11 und 12 beschrieben.,13,1.0,0.0
96d,2021,"Allerdings haben wir bisher keine konkreten Zielsetzungen bzw. einen geplanten Zeitpunkt der Zielerreichung aufgrund unserer Unternehmensgröße noch nicht festgelegt. Wir begegnen unseren Mitarbeitenden auf Augenhöhe, tauschen uns regelmäßig aus und motivieren sie, sich mit Ideen und Vorschlägen aktiv in das Unternehmen einzubringen. Der Umgang miteinander basiert auf gegenseitiger Wertschätzung und Vertrauen.","Wir legen großen Wert auf eine aktive Mitgestaltung der betrieblichen Prozesse, so auch in Nachhaltigkeitsbelangen.",14,0.3333333333,0.3333333333
171d,2021,"Eine faire Bezahlung ist für uns selbstverständlich. Wir legen Wert auf Arbeitsschutz, Arbeitsergonomie und gesundheitliche Präventionsmaßnahmen. Um unseren Unternehmenserfolg nachhaltig zu sichern, sind wir auf hochqualifizierte, motivierte und leistungsorientierte Mitarbeiter/-innen angewiesen.",Wir investieren in maßgeschneiderte Fort- und Weiterbildungen.,14,0.5,0.5
34d,2021,"Eine psychische Gefährdungsbeurteilung wurde bereits 2018 durchgeführt und die Maßnahmen gemeinsam mit der Geschäftsführung umgesetzt. Als Unternehmensberater tragen wir eine besondere Verantwortung für unsere Beratung, denn ein hohes Risiko besteht bei einer Falschberatung, die zu Strafen, Bußgeldzahlungen und einem großen Imageschaden bei unseren Kunden führen kann. Dafür werden die Mitarbeitenden regelmäßig qualifiziert und können sich jederzeit ein Feedback von der Geschäftsleitung einholen.","Um Strafzahlungen vorzubeugen, haben wir eine Betriebshaftpflichtversicherung abgeschlossen, die das Risiko minimiert.",14,1.0,0.0
10d,2021,"Im Rahmen unseres Personalkonzeptes haben wir u.a. festgelegt, dass der Personalrat und die Gleichstellungsbeauftragte wesentliche Partner im täglichen Ablauf der Personalarbeit sind. Beide haben eine Fülle von Unterrichtungs-, Mitwirkungs- und Mitbestimmungsrechten. Regelmäßige Dialogformate ermöglichen ergänzend den vertiefenden persönlichen Austausch über aktuelle Themen.",So trifft sich der Vorstand vierteljährlich mit dem Vorstand des Personalrates und der Personalleiter tauscht sich mindestens einmal monatlich mit dem gesamten Personalrat aus.,15,0.6666666667,0.0
245d,2021,"Die Mitarbeiter*innen sind in der Wahl ihrer Arbeitszeitmodelle grundsätzlich frei, solange sie sich im Rahmen der tariflichen Vorgaben bewegen und die Organisationsstruktur es ermöglicht. Damit gelten wir als eines der familienfreundlichsten Unternehmen und attraktivsten Arbeitgeber für Fachkräfte Gesundheit in Deutschland und haben dafür bereits mehrfach die Bestätigung in Form des Kununupreis und des Trendencepreises erhalten. Die freie Wahl der Arbeitszeit ist insbesondere für die Bereiche eingeschränkt, in denen eine Betreuung gewährleistet werden muss.",Für die Vereinbarkeit von Familie und Beruf bietet der [ORG] diverse Teilzeitarbeitsmodelle an.,15,0.8333333333,0.1666666667
18d,2021,Unterstützend dafür werden übergreifende Entwicklungsangebote offeriert. In zahlreichen Unternehmen gibt es Schwerbehindertenbeauftragte. Bei der Ausgestaltung des betrieblichen Arbeits- und Gesundheitsschutzes werden die besonderen Belange für Menschen mit Beeinträchtigungen berücksichtigt.,Beratungsstrukturen wie Betriebsärzte oder eine betriebliche Sozialberatung unterstützen ergänzend.,15,0.5,0.1666666667
175d,2021,"Neben den Ausbildungsberufen Elektroniker für Energie- und Gebäudetechnik (m/w/d), Elektroniker für Gebäudesystemintegration (m/w/d), Anlagenmechaniker (m/w/d), Kaufmann oder Kauffrau für Büromanagement (m/w/d), Personaldienstleistungskaufmann oder -kauffrau (m/w/d), Metallbauer (m/w/d), und Technischer Systemplaner (m/w/d), bieten wir auch ein Verbundstudium der Elektro- und Informationstechnik zusammen mit der [ORG] an. Um die Interessen unserer jüngsten Betriebsangehörigen zu vertreten, gibt es unsere Ausbildungsvertretung, die [ORG]. Sie kommunizieren Anliegen der Azubis an die Geschäftsleitung von [ORG].","Das Thema Qualifizierung beschäftigt uns schon lange, weswegen wir auch die [ORG], unter Anderem, gegründet haben.",16,0.3333333333,0.0
4d,2021,"Des Weiteren finden regelmäßige Schulungen für Sicherheitsbeauftragte, Umweltschutz- und Nachhaltigkeitsverantwortliche sowie Erst- und Brandschutzhelfer statt. Zukünftig sollen den Mitarbeitenden ausgewählte Schulungsinhalte über eine Lernplattform angeboten werden. Ziel ist es, bis Ende 2022 den Mitarbeitenden mit der Einführung eines neuen Tools eine flexiblere Umsetzung von erforderlichen Standardschulungen zu ermöglichen.","Unter Einhaltung der jeweils aktuellen Pandemiebestimmungen wurden neue Formate zur Förderung und Aufrechterhaltung der Gesundheit angeboten, z.B. Fahrrad- und Lauf-Challenges oder auch virtuelle Sportkurse (z.B. Yoga-Kurse).",16,1.0,0.0
93d,2021,Dieses qualitative Ziel ist dauerhaft angelegt und somit zeitlich nicht begrenzt. Alle Standorte der [ORG] befinden sich im Landkreis Biberach. Im Rahmen ihrer Geschäftstätigkeit werden keine Risiken bezüglich des Verstoßes gegen die Menschenrechte gesehen.,Ein übergreifendes Managementkonzept und eine Risikoanalyse zur Einhaltung der Menschenrechte ist aus Wesentlichkeitsgründen nicht erforderlich.,17,0.3333333333,0.0
84d,2021,"Weiterhin erfolgt die Auswahl potenzieller Lieferanten sowie Dienstleistungsunternehmen stehts nach den Vorgaben des nationalen und internationalen Vergaberecht, mit klaren Auflagen für öffentliche Auftraggeber. Alle Auftragnehmer werden in den Einkaufsbedingungen zur Einhaltung von Mindeststandards wie beispielsweise die Gewährung des gesetzlichen Mindestlohns sowie die Einhaltung der Korruptionsprävention verpflichtet. Die gesetzlichen Rahmenbedingungen lassen bisher keinen Spielraum für die Definition interner Ziele zu.","Daraus ergibt sich, dass bisher entsprechende Ziel über gesetzlichen Rahmen hinaus nicht verfolgt worden sind.",17,1.0,0.0
257d,2021,Das Engagement und seine öffentliche Wirkung werden laufend beobachtet und gegebenenfalls Korrekturen vorgenommen. Eine Besprechung mit dem Vorstand findet in den halbjährlichen Etatgesprächen und den monatlichen Jours fixes statt. Risiken werden derzeit keine gesehen.,"Zusätzlich verfügt die [ORG] auch über eine eigene Stiftung, mit der sie die Bereiche Kunst, Kultur und Denkmalpflege unterstützt.",18,0.6666666667,0.3333333333
118d,2021,Die Unterstützung des Gemeinwesens erfolgt durch verantwortungsvolles Wirtschaften. Das Zahlen von Steuern in Deutschland ist für uns selbstverständlich. Fachkräftemangel ist eines der großen Themen des Handwerks.,"In unserer Region steigern wir das Interesse für unser Gewerbe, indem wir in regelmäßigen Abständen ausbilden, die Mobilität unserer Auszubildenden und Mitarbeitenden fördern (durch die Bezuschussung eines Jobtickets), für Schüler*innen in allen Schulformen Schulpraktika sowie die Teilnahme am Girls’Day / Boys’Day in unserem Betrieb ermöglichen, die Maßnahme „Einstiegsqualifizierung“ der Arbeitsagentur unterstützen und somit Ausbildungssuchenden Hilfestellung bieten.",18,1.0,0.0
16d,2021,"Zudem engagiert sich [ORG] in folgenden Verbänden und Bündnissen: [ORG], [ORG], [ORG] und beim [ORG] (siehe Kriterium 19). Corporate Volunteering: Bedingt durch die Corona-Pandemie fand im Berichtsjahr 2021 keine gemeinsame Corporate Volunteering-Aktion statt. [ORG] plant für 2022 einen sozialen Tag, wie er bereits in den Jahren vor 2020 stattgefunden hat, an dem das Team gemeinsam ein soziales Projekt in der Region unterstützt.",Diese sozialen Tage sollen auch in der Zukunft fortgesetzt werden.,18,0.8333333333,0.1666666667
124d,2021,Darüber hinaus ist die [ORG] Mitglied des [ORG]. Das [ORG] bringt stellvertretend für die Mitgliedsunternehmen im fachlichen Austausch mit der Politik und den Aufsichtsbehörden die Perspektiven von Real- und Finanzwirtschaft in die politische Debatte ein. Bei politischen Vereinigungen unterhalten die Unternehmen der [ORG]-Gruppe keine Mitgliedschaften oder Spendentätigkeiten.,Auch wird weder politischer Einfluss genommen noch erfolgt politisches Engagement bei aktuellen Gesetzgebungsverfahren.,19,1.0,0.0
202d,2021,"Die [ORG] bringt sich im Rahmen des demokratischen Meinungsbildungsprozesses über ihre Verbände, unter anderem den Bundesverband der [ORG] und [ORG] und den [ORG], ein. Dieser nimmt die Interessensvertretung der Genossenschaftsbanken insbesondere bei geschäftspolitischen, kreditwirtschaftlichen und aufsichtsrechtlichen Fragen gegenüber der Politik und zuständigen Regulierungs- und Aufsichtsbehörden wahr, sowohl auf nationaler als auch auf europäischer Ebene. Über unseren Regionalverband sind wir auf Landesebene vertreten.","Dazu beteiligt sich der Verband mit Stellungnahmen und schriftlichen Eingaben an Anhörungen und Konsultationen, führt Gespräche mit Ministern, Abgeordneten sowie Wirtschaftsvertreten und fördert den Austausch seiner Mitglieder mit der Politik.",19,0.6666666667,0.0
165d,2021,"Maßgebliche Gesetzgebungsverfahren Für den [ORG] als Versicherungsverein auf Gegenseitigkeit sind in erster Linie das deutsche und europäische Versicherungsaufsichtsrecht nebst, wie bereits dargelegt, hieraus resultierende Vorgaben und Anforderungen der [ORG] maßgebend (siehe Kriterien 2 und 9). Zudem beachtet der [ORG] sämtliche gesetzlichen Vorgaben, die für Unternehmen aller Branchen gelten, und stellt mithilfe eines Monitorings sicher, dass rechtliche Veränderungen und deren mögliche Auswirkungen entsprechend Berücksichtigung finden.",In 2021 hat sich der [ORG] insbesondere mit dem Gesetz zur Stärkung der Finanzmarktintegrität (FISG) sowie den Versicherungsrechtlichen Anforderungen an die IT (VAIT) auseinandergesetzt und sich diesbezüglich im Rahmen von Stellungnahmen über die [ORG] engagiert.,19,0.6666666667,0.0
248d,2021,"Wir verfügen über ein Datenschutzmanagementsystem, ein Informationssicherheitsmanagementsystem sowie ein Qualitätsmanagementsystem (beinhaltet ISO 9001, ISO 27001, TISAX), welche von den jeweiligen Beauftragten verantwortlich geführt werden. Im Rahmen dieser Managementsysteme werden jährliche interne Audits, jährliche externe Wiederholungsaudits und angemessene Wirksamkeitsprüfungen durch die jeweiligen Beauftragten durchgeführt und bei Abweichungen entsprechend angepasst. Unsere Managementsysteme bestehen aus Leitlinien/Richtlinien, Maßnahmenbeschreibungen, Konzepten und entsprechenden Arbeitsanweisungen.",Wir unterliegen zudem den Compliance-Vorgaben unserer jeweiligen Stakeholder.,20,0.6666666667,0.0
