__label__premise	Immer wieder sehe ich blinkende Fahrradbeleuchtung, diese finde ich ziemlich irritierend.	3909
__label__mpos	Grüne rechtsabbiege Pfeile an jeder Ampel für Fahrradfahrer	11531
__label__mpos	Die Beleuchtung in der gesamten Rheinaue, links- wie rechtsrheinisch muss ausgebaut werden.	2708
__label__non-arg	Autos von Paketherstellern	4579
__label__premise	In dieser Kurve, die Richtung Norden bergab verläuft, parken Autos auf der westlichen Seite, also auf der Seite der entgegenkommenden Autos.	6256
__label__premise	Oft erlebt, musste ich, weil Sekundenbruchteile zu spät gedrückt, eine komplette Durchschaltung des LZA Programms bei Fußgänger/Radfahrerampel ROT warten, obwohl der Längsverkehr gerade erst losfährt und obwohl kein Querverkehr vorhanden ist.	15856
__label__premise	Die Radfahrer können nicht gut nach links abbiegen, wenn sie von Richtung Kennedybrücke kommen, weil sie von Fußgängern blockiert werden, die auf dem Radweg gehen.	9435
__label__mpos	Wenn seitens der SWK zu wenig FahrerInnen oder Busse vorhanden sind, könnten übergangsweise Kleinbusse eingesetzt werden, die z.B. auch von (ehemaligen) Taxi-FahrerInnen oder weiteren Personen mit Personenbeförderungserlaubnis gefahren werden können.	14313
__label__mpos	Schluss mit Drückerampeln	13825
__label__non-arg	Querung Baumschulallee - Popp Allee	1733
__label__mpos	Damit würde auch das Linksabbiegen in die Pfarrer-Minartz-Straße wieder ermöglicht.	3803
__label__premise	Der Radweg auf der Kaiserstraße ist an vielen Stellen übrigens deutlich schmaler als die halbe Unterführung.	9663
__label__mpos	Insbesondere sollte den Rad-Pendlern aus Richtung Kreuzbauten / Dreizehnmorgenweg / etc. ein sicheres Erreichen des Radweges ermöglicht werden.	7852
__label__mpos	Hier könnte mit einfachen Maßnahmen die Sicherheit und Attraktivität des Fahrradverkehrs auf kurzen Strecken auf der Höhe zwischen Ippendorf und Venusberg deutlich verbessert werden.	7652
__label__premise	Die Querung der Bahngleise ist am beschrankten Bahnübergang möglich.	12174
__label__premise	Auf der Südseite der Mühlenstr. ist ein Überqueren der Rheinberger Str. an dieser Ampelanlage für Radfahrer und Fussgänger nicht vorgesehen !	17013
__label__mpos	Bei [Name Schnellrestaurant entfernt] & [Name Schnellrestaurant entfernt] sollte zudem Schilder (Achtung Radfahrer) und Konvexspiegel aufgestellt werden.	8091
__label__premise	Ein gefahrloses Einbiegen in diese Straßen ist nicht möglich.	12385
__label__mpos	Es sollte von der Rabinerstr./Taxistand einen direkten Zugang auf Gleis 1 geben.	5688
__label__non-arg	Autos müssen im Abstand von 1,50 m an Radfahren vorbeifahren, nicht 1,5 cm!	5816
__label__mpos	Bitte nicht zur Sparkasse verschieben!	14180
__label__premise	Im Zuge des benutzungspflichtigen Fuß- und Radwegs entlang der Burgstraße vom Aennchen komment fe lt eine Fahrradampel an der Kreuzung Winterstraße.	3790
__label__premise	Es stehen aber keine blauen Verkehrsschilder, die auf einen Radweg hinweisen.	9542
__label__non-arg	Planungen und Umsetzungen autofreier bzw. autoreduzierter Stadtentwicklungsprojekte im Vergleich	15075
__label__mpos	Ausbau Rudolf-Schloer-Weg	16178
__label__mpos	Einrichtung von Abstellanlagen	11275
__label__premise	Er ist eigentlich nur bei schönem Wetter wirklich gut befahrbar.	7094
__label__premise	Die Stelle ist täglich zugeparkt.	13193
__label__premise	Alternativ kann man auch über den freigegebenen Fußweg fahren.	16954
__label__mpos	Vermehrte Kontrollen	11494
__label__premise	5. Pflasterungen auf Fahrradwegen sind bei Regen gefährlich (abrutschen) und auch sonst beim Überfahren sehr unangenehm	3469
__label__non-arg	Abenteuer	529
__label__premise	Hier wurde ja vor ein paar Jahren schon einer auf dem Fahrradstreifen totgefahren, aber das war natürlich kein Anlass, an diesem katastrophalen Radweg etwas zu ändern.	2191
__label__mpos	Die Benutzungspflicht sollte in beiden Richtungen zumindest aufgehoben werden.	13262
__label__premise	Diverse Pläne und Konzepte wurden nicht umgesetzt.	14331
__label__non-arg	Fahrradweg - Asberger Str.	17740
__label__premise	Radfahrer sind dann gezwungen, auf die Fahrbahn auszuweichen, was zu riskanten Situationen führen kann.	7074
__label__mpos	Die Bahnsteige einer fahrradfreundlichen Stadt müssen für Radfahrer per Rampen zugänglich sein!	17611
__label__non-arg	roter Teer/Markierung	5652
__label__premise	Für den normalen Fahrradfahrer ist dieser Weg eine Zumutung und sehr gefährlich.!	17304
__label__mpos	Da sollte der Fussgängerübergang in voller Breite blau gefärbt sein !	7339
__label__mpos	Meine Forderung: Mehr überwachen!	1492
__label__mpos __label__premise	Radfahrer könnten das auch haben, denn es gibt sonst keinen Verkehr, alle anderen Ampeln sind rot!	3973
__label__premise	Der Radweg ist zu schmal	3026
__label__non-arg	Abstellmöglichkeiten	10575
__label__premise	Auf beiden Seiten (rechte und linke Fahrbahn) befinden sich sehr enge, steile, unübersichtliche (durch Bepflanzung) 180 Grad Kurven.	5897
__label__mpos	Bitte dieses Schild ändern in Radfahrer und Fußgänger nehmt bitte gegenseitig Rücksicht aufeinander.	3055
__label__premise	Auf der hier von Raddialog aufgeführten Karte fehlt sogar die Zufahrtstraße zum Kindergarten - bei Google Maps ist sie jedoch einsehbar, siehe ttps://www.google.de/maps/@50.7243266,7.149588,52a,35y,39.52t/data=!3m1!1e3	5165
__label__premise	Bei der Anbindung der Asberger an die Xantener Straße hat offenbar niemand an die Radfahrer gedacht.	17222
__label__non-arg	Meinen Kindern erlaube ich aus diesem Grunde nicht, mit dem Rad den Berg hinauf zu fahren - eine unhaltbare Situation, wie ich finde.	2329
__label__mpos	Hier das erstemal eine Ampelführung.	17473
__label__mpos	Diese soll am Hauptbahnhof starten, über Oppumer Str, Glockenspitz und Berliner Str. (B57) bis zur Schönwasserstr. oder Violstr., dort links bis Uerdinger Str., dort rechts abbiegen und geradeaus bis Bockumer Platz, rechts in die Glindholzstr., weiter gerade aus bis Crön, links Buddestr., rechts Werkstättenstr. (Oppum Bf); dann weiter den Linienweg der Linie 057 bis Krefeld Hbf Süd, anschließend wieder zum Hauptbahnhof.	15512
__label__premise	In Fischeln tragen die Bewohner und Nutzer des Ortskerns nun seit vielen Jahren die Belastungen durch den Verkehr allein.	14518
__label__mpos	Es könnten somit auch viele Verkehrsschilder abgebaut werden	7135
__label__premise	Gefaerliche Kurve	12549
__label__non-arg	Radwegebau An der L 398	15977
__label__premise	Der Radfahrer könnte auch über den Gehweg den Radweg erreichen, aber auch das ist nicht erlaubt.	17226
__label__premise	Die Adolfstraße ist schön breit.	1282
__label__premise	An einem Schilderbaum kann man sich orientieren.	17162
__label__mpos	Hier sollte durch eine entsprechende Beschilderung und eine markierte Aufstellfläche für Radfahrer klargemacht werden, dass diese hier geradeaus fahren dürfen.	7668
__label__premise	Es gibt im Bereich des Suggestivradwegs zwar Induktionsschleifen ca. 30 m vor der Haltelinie, diiese sind aber nicht genügend sensitiv.	4433
__label__premise	Viele Straßen haben keinen Radweg die ich befahre z.B. der Bonner Talweg, dann kann es kritisch werden	11457
__label__mpos	Sicherere Verkehrsführung für Radfahrer	11916
__label__premise	Hier fehlt eine flotte legale Möglichkeit für Fahrradfahrer rechts in den Länglingsweg abzubiegen.	15992
__label__premise	Auf der Vogelsanger Straße fehlen bislang Radwege.	12077
__label__premise	Radweg zugeparkt	1133
__label__premise	Wenn man vom Frankenring aus mit dem Rad in die Blumenstraße einbiegt, ist die Nutzung des markierten Radfahrschutzstreifens nur selten möglich, da dieser dauerhaft durch falsch parkende Kfz blockiert ist.	13999
__label__premise	Es ist nicht einzusehen, dass hier eine angebliche Gefährdung für Radfahrer durch Autofahrer als Begründung für das Aussperren eines Großteils der Verkehrsteilnehmer dient.	4418
__label__premise	Auf der Rechtsabbiegung der Viktoriabrücke auf die Bornheimer Straße in Richtung City fahren im Nachmittags-Berufsverkehr immer Auto über den Radschutzstreifen.	8487
__label__mpos	Für Fahrradfahrer, die vom Rheinufer das Rosental hochfahren, sollte ein Fahrradweg eingezeichnet werden, auch damit sich Autofahrer besser bewusst sind, dass ihnen Fahrradfahrer in der Einbahnstraße entgegen kommen können.	4403
__label__non-arg	durchgehender Radweg	12503
__label__mpos	Könnte man den Wanderweg südlich vom Jungbornpark entlang des Moersbaches Richtung Stadtmitte bitte für Radfahrer ausbauen?	16111
__label__non-arg	Sollte das ein Freibrief für PKW, LKW etc. sein?	9569
__label__premise	Leider sind auch dort noch weitere Schäden, die noch nicht markiert sind.	7679
__label__premise	Alles was nicht vollgefedert ist und Balloonreifen hat ist da nicht mehr sicher fahrbar.	16069
__label__premise	Warum gibt es am Beginn des Radweges (Ecke Orsoyer Allee/Mollbergstraße) ein Sperrgitter??	16080
__label__premise	Den grünen Pfeil an der Heinemannstraße auf die Godesberger Allee gefährdet Radfahrer auf dem Radweg Godesberger Allee, weil viele Autofahrer die Regeln nicht einhalten und die Fahrzeuge versuchen Lücken im fließenden verkehr zu nutzen un dabei die Radfahrer übersehen.	2997
__label__premise	20 Meter später das Gleiche, weil es eine Rundstraße ist.	9451
__label__mpos	Grüner und lebenswerter kann es nur durch weniger Verkehrsbelastung geben.	14343
__label__premise	Z.Zt. treffen sich alle Nationalitäten waschen Kleidungsstücke + Füße am Brunnen, füllen Flaschen auf und diehlen mit Drogen	10447
__label__non-arg	Radweg	12880
__label__mpos	mehr Fahrradständer einrichten	10765
__label__premise	Die Autofahrer aus Bockum könnten die Heinrich-Malina-Straße nuzten.	14803
__label__non-arg	Gruß	17313
__label__mpos __label__premise	mehr Radabstellplätze am HBF bei Alnatura, es ist total blöd, dass die Freifläche vor Hotel + Alnatura nicht zum Parken v. Rädern genutzt werden darf	10995
__label__mpos	Verbesserung: Absenkung des Bordsteins vor dem Ginyuu auf der gesamten Breite der Ampel.	5790
__label__mpos	ordentliche, freie Radwege und keine Bordsteige an den Kreuzungen (nahtloser Übergang)	11285
__label__mpos	Befahrbaren Radweg von der Nordbrücke zur Siegfähre/Badestelle	6432
__label__premise	Dazu fehlt entlang der Rheinberger Straße (anderswo ebenfalls?) die Umsetzung.	16427
__label__non-arg	Breite der Radwege	12446
__label__premise	Ich versteh den Sinn der Fahrbahnmarkierung für Radler hier nicht ganz.	373
__label__mpos	Dazu viele Abstellmöglichkeiten.	5690
__label__premise	Wenn man in H. Böll-ring will, fährt man nach links in den Tankstellenbereich, vor evtl die Autos, die diese verlassen wollen, oder die vom Verteiler in Lieffelingsweg einbiegen, aber von vorne kommen.	4066
__label__premise	Die Straßenspur teilen sich Radler mit Gelenkbussen, hunderten Autos, Krankenwagen, LKWs etc..	481
__label__premise	Es gibt zwar direkt an der Einfahrt gleich zwei Schilder Achtung Radfahrer, aber diese Schilder sehen PKW-Fahrer oft erst, wenn sie bereits mit hoher Geschwindigkeit am Abbiegen sind.	1273
__label__premise	Leider sind die Poller grau.	10319
__label__mpos	Hier fehlt eindeutig ein Rad- oder Gehweg.	2412
__label__premise	Niemand hat Lust ständig die Straßenseite zu wechseln, denn dann ist der 'Radvorteil' verspielt und man benötigt mehr Zeit als mit dem Auto.	15782
__label__premise	Des Weiteren wird die Fußgängerampel manchmal erst nach einigen Rot-Grün-Phasen der Autos grün.	16909
__label__mpos	- Einsatz von Bürgerbussen testen d.h Zielverkehr mit PKW zu Geschäften, Ärzten und Dienstleistern reduzieren	14155
__label__non-arg	Sichere Abstellmöglichkeiten	11294
__label__mpos	Auf Radwegen stehende Autos abschleppen	11658
__label__premise	Oftmals fährt der motorisierte Verkehr jedoch einfach unter Mitbenutzung des Schutzstreifens geradeaus weiter, wodurch gefährliche Situationen entstehen.	4761
__label__premise	Als Fahrradfahrer fühlt man sich wie eine menschliche Geschwindigkeitsbegrenzung für Autofahrer.	12433
__label__premise	Zudem sorgt die Oberflächenbeschaffenheit für einen wilden Ritt auf dieser Strecke	4925
__label__mpos	Entfernung der Drängelgitter	204
__label__non-arg	Die andere Richtung kenne ich weniger, denke aber, dass auch dort dasselbe Problem herrscht.	17485
__label__mpos	30 km/h für den gesamten Innenstadbereich	13914
__label__non-arg	Das möchte ich gar nicht lange beschreiben.	15780
__label__premise	An beiden Seiten vor der Querungshilfe Xantener Straße ist die Sicht an den Aufstellflächen um die Xantener Straße zu queren schlecht.	17015
__label__mpos	Durchgängiger Radweg vor dem Bahnhof in beide Richtungen.	11314
__label__premise	Es gibt an diesem stark von Kfz befahrenem Abschnitt keinen Rad-/Fußweg, obwohl hier auch noch Geschäfte sind.	13058
__label__premise	Der weg ist zu schmal, zumal er auch mit Fußgängern geteilt werden muss	4734
__label__non-arg	Fahrradparken	5552
__label__premise	vor der roten Ampel steht, muss vor jeder kommenden Ampel auf Grün warten, es sei denn, man fährt wie Jan Ulrich.	1388
__label__premise	Da die Fahrrad Ampel ein paar Sekunden früher umschaltet als die für rechts Auto Abbieger ,treffen diese meist genau an dem Übergang zur Straße auf der Hombergstr zusammen.	15772
__label__mpos	Wäre schon, wenn das geebnet werden könnte bevor Jemand verunfallt.	1565
__label__premise	Von der Kurt-Tucholsky Schule bis zu Stadtpark nach Uerdingen wäre man fast 1 Stunde unterwegs, innerhalb von Krefeld	15484
__label__premise	Das Argument man fährt sonst gegen die Verkehrsrichtung ist quatsch, da dass an jeder Y-Kreuzung dieser Welt der Fall ist.	1113
__label__premise	Die Autofahrer auf der Baunscheidtstraße können aber nicht erkennen, wo man als Radfahrer hinmöchte: gibt man kein Handzeichen, denken diese, dass man geradeaus auf der Straße bleiben will, gibt man Handzeichen nach rechts, denken die Autofahrer, dass man in die Baunscheidtstraße einbiegen will.	1709
__label__premise	Ab Kreuzung mit der Lintforterstraße bis Kreuzung Im Meerfeld/ Genenderstraße links in Fahrtrichtung, ab dieser Kreuzung beidseitig.	17270
__label__premise	Hier parken manchmal PKW auf dem Schutzstreifen.	6977
__label__mpos	Ampel sollte öfter Grün-Phasen zeigen.	16842
__label__premise	Von Limperich beginnen die meisten ihre S-Bahnfahrt in Richtung Beuel & Bonn-Innenstadt, d.h. von der nördlichen Seite der Haltestelle.	8936
__label__premise	Alle umliegenden Einbahnstrassen sind für Radfahrer in der falschen Richtung freigegeben, nur die Mechternstrasse nicht.	12797
__label__non-arg	"„Gemeinsam von Fußgänger- und Radverkehr genutzte Furten sollen mindestens 4,00 m breit, separate Radverkehrsfurten im Einrichtungsverkehr mindestens 2,00 m und im Zweirichtungsverkehr mindestens 2,50 m breit sein.“ (Empfehlungen für Radverkehrsanlagen)	14093
__label__premise	Der Zustand des Straßenbelags ist insgesamt schlecht.	965
__label__premise	Hier fahren PKW häufig viel zu schnell und insbesondere bei Gegenverkehr wird der Sicherheitsabstand zu den Radfahrer*innen unterschritten: viele Autofahrer*innen glauben woll, wenn sie entlang der Markierung fahren, dass sie damit dem Abstand einhalten....	416
__label__premise	Vor Jahren gab es einmal einen Fußgängertunnel für die Kreuzung Haussdorffstrasse/Reuterstrasse, aber dieser war für Radler kaum zugänglich und wurde schließlich auch zurück gebaut.	2149
__label__premise	Diese Sperrung ist unnötig und gefährlich.	8911
__label__premise	Schlechte Sicht Querungshilfe Grafschafter Rad- und Wanderweg an Xantener Straße	17014
__label__premise	1. Keine fürs Rad gute Bahnquerung (Nordunterführung kurvig, Kopfsteinpflaster, schwer zu erreichen; Südunterführung noch kurviger und dafür mit gefährlichen Bahnschienen, Poppelsdorfer Allee nicht befahrbar)	847
__label__premise	Der Fahrfluss des Radfahrers wird unnötig unterbrochen.	15854
__label__mpos	Radwegkennzeichnung sollte verbessert werden	13264
__label__premise	Der Radweg entlang der Königswintererstraße zwischen Mehlemstraße und Siegburgerstraße (Beuel-Ost, Küdinghoven, Limperich) ist vor allem in Richtung Bonn eine hohe Gefahrenquelle für Radfahrer.	6832
__label__premise	Dafür muss man aber die Bahngleise überqueren und das geht unter anderem nur an dieser stinkenden Unterführung, an der es gleich doppelte Schadstoffbelastung gibt, da oben drüber eine Autobahn verläuft und unten die Straße.	5998
__label__premise	Die Vogelsanger Str. kreutz am Militärring den hier vierspurig ausgebauten Militärring und unmittelbar davor eine zweigleisige Bahntrasse, die hoch frequentiert ist.	12167
__label__premise	Rutschiges Laub auf den Radwegen im Herbst	7858
__label__mpos	Führen sie langsamer, müssten sie das nicht machen.	2853
__label__mpos	Das würde für Radfahrer und Fußgänger die Situation extrem verbessern.	8445
__label__premise	Für alle erschwerden ist das die Sicht durch eine Hecke behindert ist.	4322
__label__premise	Die Kreuzung Aloys-Schulte-Str./August-Bier-Str. ist regelmäßig an allen 4 Ecken zugeparkt.	2739
__label__premise	Dadurch kommen viele Autofahrer auf dem Überweg zum Stehen und blockieren den Radfahrer/Fussgängerüberweg, der kurz danach auf grün schaltet.	6844
__label__premise	Der Radweg vorbei am Taxistand, Parkplätzen, Be- und Entladezone fürs Hilton Hotel und Ein-/Ausfahrt zur Tiefgarage ist sehr gefährlich.	2679
__label__premise	Wenn man aus der Neustraße kommt und Auf den Grendt Richtung Nord-Ost einbiegen will hat man zwei Alternativen: a) über den Bordstein runterhoppeln um auf die Fahrbahn zu kommen b) gegen die Fahrtrichtung auf dem nördlichen Gehweg bis zur Brücke zu fahren und dort am abgesenkten Bordstein auf die Fahrbahn (natürlich zur anderen Fahrbahnseite) zu fahren.	2217
__label__premise	Riesen Schlagloch in der Straße	1532
__label__mpos	Die Einbahnstraße zwischen Subbelratherstr. Und Venloer Str. für Radfahrer freigeben	12368
__label__mpos	Radservice Stationen (aufpumpen etc.)	11695
__label__premise	wie hieß es von der Politik  ...  jetzt sind die Vororte dran .. , aber die Herausforderungen im Ortskern Fischeln sind weiter da und werden größer.	14329
__label__premise	Es ist sehr schmierig.	17353
__label__mpos	Man sollte eine verlangsamte Fahrradstraße einrichten und mehr Fahrradständer aufstellen.	2867
__label__premise	Es vergeht kein Tag, an dem man nicht mindestens einmal parkenden Autos ausweichen muss.	13038
__label__mpos	Verbesserungsvorschlag: Die Stadt soll ihrer Pflicht nachkommen und hier regelmäßig reinigen.	4463
__label__mpos __label__premise	Es wäre schön, wenn man Fahrräder im Bereich des großartigen Eiscafes [Name des Eiscafes] ordentlich anschließen könnte und sich nicht Bäume, Laternen- oder Ampelmasten suchen müsste.	12564
__label__mpos	Fuß- und Radweg gehören verbreitert und die Poller entfernt.	1843
__label__mpos	Sonst Abschalten und Rechtsabbieger auf Vorfahrtberechtigte Radfahrer und Fußgänger hinweisen mit Furt, Symbol und evtl. Blinklicht.	10355
__label__non-arg	Breitere Radwege	14676
__label__mpos	Luxusversion wäre, die langgezogene Rechtsabbiegerspur zu beschränken.	3804
__label__non-arg	Na ja, Fußgänger sind ja verboten.	7933
__label__premise	Durch die komplexe Verkehrssituation im Endenicher Ei enstehen hier lange Wartezeiten für Fahrradfahrer stadtauswärts.	4520
__label__premise	Warum stehen hier Poller?	9468
__label__premise	Zu wenige Unterführungen unter der Bahnstrecke	10809
__label__premise	Missverständliche Radwegführung durch plötzliche Teilung des Radweges	3731
__label__premise	Besonders für zügig fahrende Pendler - sehr schlechte Fahrbahndecke mit zahlreichen Schlaglöchern.	10195
__label__premise	Verkehrsführung eng mit Bussen mit Re-Abbiegenspur	11441
__label__non-arg	Ich nutze es als Berufstätiger.	14543
__label__premise	Ferner kommen einem hier auch immer wieder falsch fahrende Radfahrer entgegen, die dem ebenfalls zu schmalen Zweirichtungsradweg aus der Ennemoserstraße hier einfach weiter folgen.	6042
__label__non-arg	Radfahr Verbot in der Altstadt.	17071
__label__non-arg	Absolutes Halteverbot	16825
__label__mpos	Konsequent ALLE Straßen zwischen den sogenannten "Ringen" auf Tempo 30 setzen (auch die St. Anton Str. und die Marktstr., Nordwall und Moerser Str.).	13748
