id;description;C2A
982950578410032;Es wird nicht mehr lange dauern, haben wir diese Zustände in Deutschland.Danke Merkeln und CO: Tretet ab;True
1134500763255012;Ich warte auch auf die Wahlen, wenn ich aber leider davon ausgehe, dass dabei nur beschissen wird und unglaublich viele Wahlzettel auf übersinnliche Art und Weise verschwinden werden.;False
1111345025570586;Was die wollen oder nicht uninteressant die sollen die fresse halten Einführung ist richtig und zwar überall;False
855192241185867;http://youtu.be/bE_P-W3dBAg;False
985376984834058;Ich bin Stolz auf euch,ihr seit Spitze!!!;False
982681518436938;Sagt mir ein rassist ??;False
855015177870240;Das ist ein Pass zuviel...;False
1064259190279170;"Michael Seelbinder dass du keine Ahnung hast, das merkt man ganz deutlich!
Wer in der DDR Ing. war, der hat auch studiert!
Falls es dir entgangen sein sollte, die DDR lag laut PISA an 2. Stelle.
Ich wollte diese GmbH hätte damals das Bildungssystem der DDR.übernommen, außer Stabü natürlich.";False
1069095506462205;Gebe er ihm ein wenig Chrystal Meth...;False
982766421761781;Ich meine doch welches Aufwachen Deutschland?  Da is eines mit 64k liker und eins mit 34k;False
861944963843928;Simpsons gehen bei dir also vor Politik!? Autsch;False
989283487776741;Stimmt doch, Sozialtouristen.;False
977094928995597;"Sabine Maier Hallo Frau Maier, ich geben ihnen in allem Recht. Ich wollte nur daraufhinweisen, dass die Ideen vieler Grünen die Flüchtlinge in den Osten zu verschieben (Aussagen wie der Osten ist zu weis/hat viel Platz) und damit ihr Flüchtlingsproblem damit verkleinern wollen nicht aufgehen wird. Die Ballungsgebiete sind das Ziel der Einwanderer. Die Aussagen sind nur den Grünen Wählern geschuldet, die natürlich ebenfall keinen ""Flüchtling"" als Nachbarn haben wollen. Für mich klar, die Völkerwanderung muß gestoppt werden.";True
855020807869677;Ja, einfach Klasse! Von 10 möglichen Punkten, gebe ich 12!;False
1069147269790362;Lass Dein Ja ein Ja sein und Dein Nein ein Nein. Immer diese schwabel Sprache um sich nachher rausreden zu koennen.;False
1052488961456193;man sollte die Parteien für den Schaden, den die Gewaltbereiten linken hinterlassen zur Kasse bitten.....;True
855041814534243;Vaga hast nicht gelesen Promis geben auf der anderen Seite ein Konzert . Da wird nichts passieren ,Außer das auf den Straßen Stau herrscht ,.;False
855014814536943;Falsch! Er liegt bei 25 Euro!!!;False
960945073943916;[@IND] Ich schatze mal sie haben keine Kaufmännische Ausbildung! Das Geld für mehr und bessere Kindergrippen, Kindergärten und  Schulen ist da, es wird nur verschwendet!;False
982667238438366;Der eine Gumulk wollte doch aber vorgestern noch, jeden einzelnen Deutschen küssen   ......;False
985392001499223;In der Realschule Neusäß sind Asylforderer in die Turnhalle eingezogen und fotografieren am Tag die Mädels auf dem Schulhof.;False
935295236508900;Bist bestimmt sauer weil dein papa noch andere Kinder belästigt hat.;False
1105406386164450;Na ich denke ned......!!!!!!!;False
1095900423781713;Das ist anscheinend unsere düstere Zukunft...;False
1056916441013445;Lächerlich!;False
862016080503483;Mir wird Pegida in der Suchliste nicht mehr als Treffer angezeigt? Weiß jemand was das ist?;False
982668571771566;Diese Feiglinge..lassen ihre Familien zurück und kämpfen nicht für diese aber können Steine werfen. ..Da sieht man mal wie die ticken;False
1012289332142823;Dan oder dann, das ist hier die Frage!;False
982699331768490;die solln im eigenem land kämpfen - brauchen nicht so weit reisen um unruhe zu stiften;False
855020857869672;Passt das Lied;False
855055551199536;Ich hab Euch schon richtig eingeschätzt, [@IND] und [@IND].  Ihr werdet das deutsche Land schon wieder gerade bügeln. Bis dahin bin ich hoffenlich weg,;False
982694885102268;Hoffentlich sieht Frau Merkel und die hirnlosen Helfer aus München, was sie angerichtet haben!!!! HIRNLOS! nicht weiter denken können, und dann noch das Maul aufreissen!;False
882705485101209;Die dezimieren sich von selbst! Das ist okay!;False
989198864451870;Die Kanadier lassen aber auch so schnell niemanden rein ! Was soll das alles ?;False
1095988767106212;This is what happens when the monkeys take over the zoo;False
1065834536788302;na das fehlte noch, vielleicht noch Staatsbürgerkunde? gabs lange genug, diese Gehirnwäsche!;False
861972903841134;Ich hoffe es und das es nicht wie gewünscht auseinander fehlt.  Bleibt stark.;False
1121161624588926;Wie so soll es bei uns nicht so sein wie in Östereich, nur weil unsere Lügenpresse nie etwas berichtet.;False
876935392344885;einer muss immer den arsch hinhalten ungewollt was soll denn noch alles der pediga angehangen werden;False
982679738437116;Den Meisten ist die Angst zu spät zur Maloche zu kommen förmlich ins Gesicht geschrieben :-);False
945850608786696;Ihr wollt doch die analfabetischen Fachkräfte (Kameltreibermeister) haben, nun sehr wie ihr damit fertig werdet - sofort abschieben !;True
1012900032081753;Ohh, die jüdischen Mitbürger bekommen Angst vor der Überzahl der Islamischen. Wie das so plötzlich?;False
1063480237023732;Ne Ungeziefer hat eine wichtige Aufgabe. Es gibt nichts was so sinnlos ist wie religionsfanatiker....;False
1065798826791873;Ach nee, wird jetzt wieder Stabü eingeführt?!;False
855036434534781;Aber denn sind bestimmt alle pegidas auf einmal gegendemonstranten. Wir kennen doch die 4. Macht mittlerweile sehr gut ??;False
1035170306521392;Es wäre besser wenn die Aufnahme weiter entfernt von den Lautsprechern wäre. Dann würde man die Menge besser hören....;False
946239808747776;Ohne Rückführung der Muslime in ihre Heimatländer wird es nicht gehen, weil man sich hier in der GmbH nicht darauf verlassen kann, dass auch auf Ausländer geltendes Recht angewendet wird.;False
967242279980862;"Bin auch nen Sachse. Zumindest steht Karl Marx Stadt noch im perso. Unterstützung kommt aber jetzt aus Hannover.

Gruß aus 
Hartmannsdorf";False
1063300180375071;Dresden Drecksvolk Heute schon gepampert worden von Mutti? Oder warum bist du so unruhig? Mir kannste es doch sagen! Unter uns.;False
876602582378166;die bekommen sie mit dem Smartphone als Begrüssungsgeschenk;False
855001341204957;"Total schön ;)";False
982682861770137;https://www.youtube.com/watch?v=ER4TYw9V-Mk&feature=youtu.be;False
935440573161033;Ich glaube Gutmenschen halten Pierre Vogel auch für einen Vollidioten?;False
1010914845613605;Wenn man zuhören wollte wäre es längst geschehen! Auch das Brüllen vor dem Kanzleramt wird taube Ohren und blinde Augen nicht hörend und sehend machen! Schade um die Zeit! Manche Sachen muss man vielleicht bis zur nächsten Wahl abwarten oder IS klärt es vorher auch in Deutschland! Es ist erst der Anfang! Wir haben die Schläfer lange im Land! Und es sind mehr als unsere Mutti und die Misere annehmen! Fakt!;False
1063259763712446;Jürgen Schremb es wird nicht teuer- es ist schon viel zu teuer für die Deutschen Steuerzahler,genannt das Pack,Rassisten oder Mob !!!;False
862088713829553;Oder ein es..??;False
1007297952641961;Wir hatten schon mal einen, der hatte jedoch zu viele Fehler :);False
1012444195460670;Du bist aber sehr aggressiv in deiner Wortwahl warum kann ich nicht verstehen geh doch mal zu einem psychologen da hilft bestimmt Valium wir können uns doch alle lieb haben du großer großer Mensch;True
1065829336788822;Wenn unser Land bald brennt, darf man auch nicht klatschen! Ist es denn bewiesen das es Brandstiftung war?;False
991268027578287;Sie würden gern sagen das sie den traumatisierten Familien helfen wollen . Komisch, die neueste Statistik sagt : 77 Prozent junge Männer im Alter von 18-25 Jahre . 2  Prozent  !!! Kinder im Alter bis 10 Jahre ... Hmm, wo sind die Familien? Kommen die dann im Flugzeug, nachgeholt und bezahlt von uns deutschen Steuerzahlern ?;False
1007158309322592;Noch vieeeeel zu wenig,von der Mörder bande!!;False
945923558779401;Ich hoffe, das bringt Bagida Zulauf!;False
876278729077218;Die machen sich einfach nur noch lächerlich mit dem Scheiß den sie schreiben und erzählen, wer glaubt denn diesen Quatsch noch. Mal sehen wann sie es aufgeben den Deutschen hier so ein Mist zu erzählen.;False
862455193792905;Na und? Denkst Du da kommen weniger? ?;False
991252924246464;Webcam Frauenkirche Wahnsinn!!!      http://www.frauenkirche.de/webcams/webcam2.html;False
982647531773670;Clever gemacht… wie im Krieg… und Zack… Kriegsgebiet;False
982746101763813;Ja, ich gehöre zum Pack und dazu stehe ich auch.;False
982781791760244;Wo ist die solidarität der EU?europa bzw ungarn wird angegriffen...;False
1043633089008447;die aus sicheren herkunftsländern nach hause schicken.;True
982967575074999;"Solche ""Menschen"" - egal welche Nationalität, Hautfarbe oder Religion - die Polizisten - egal in welchem Land - mit Steine bewerfen haben in Europa nichts zu suchen! Es ist (noch) Meinungsfreiheit und das ist meine Meinung...";False
982643911774032;Das ist nur ein Vorgeschmack auf das was uns blüht. Da sind nur ein paar tausend hier sind bald ein paar Millionen;False
946777355360688;"O.o ??? hmmmm gab da mal was, das nannte man die Französische Revolution , hat n lustiges Ende für die am Volk schmarotzenden Gestalten da oben genommen ^-^ ;) .";False
1035119406526482;"Jessy Jessy Gemsa warte es ab! Wenn es die Ersten negativ trifft, dann ist das Geschrei groß! Spätstens dann, wenn wir ne Wirtschaftskrise haben, das Sozialsystem zusammengebrochen ist oder der Bürgerkrieg Einzug hält! Dann werden viele aufjaulen ;-)";False
1088421961196226;hallo deutschland wir brauchen aber 76 sitze um alleine regieren zu koennen aber es wird noch viel passieren das koennte klappen wuensche euch auch viel glueck;False
982682325103524;Aber nicht über die grüne Grenze ..... Über die grüne Grenze darf man nur dann nach Europa wenn im Nachbar Land Krieg herrscht .... Es gibt ein Recht auf Asyl aber kein Recht auf ein besseres Leben;False
862018620503229;Wieso nicht?;False
1007164982655258;Ihr seit der Dreck der Nation , in shaa Allah gibt es Euch bald nicht mehr !!!!!!!!!!;False
1065811790123910;Mehr Bildung??? Ich höre nur mehr Propaganda.;False
1111355805569508;Genau und dann wird es für die eigen Bürgen auch nicht mehr lange dauern bis der Staat die volle Kontrolle über unsere Finanzen bekommt;False
1096552690383153;Auf Straftaten der Autofahrer;False
1064327493605673;von Morgens bis Abends nur noch Sondersendungen über Flüchtlinge, zum kotzen, ich glaube inzwischen sind mehr Deutsche traumatisiert als Flüchtlinge.;False
1035103806528042;?;False
855048921200199;Wo hast Du das her? Dürfen die das?;False
1007260255979064;Ich frage mich was der Ami und seine Koalition, die schon ANGEBLICH monatelang Einsätze fliegen eigentlich bewirkt hat. Die Russen machen das erst paar Wochen und haben gute Erfolge! Leider verlagert der IS und die anderen Köpfeabschneider  ihr Kampfgebiet nun nach Europa. Da werden wir aber nicht auf die Russen warten können!;False
1065811160123973;Klaus Aurin sie wohnen glaube in den alten Bundesländern sind in der Gewerkschaft und trotzdem so mutig ihre Meinung zu sagen . Da sag ich nur Respekt ??;False
991265294245227;Oh man;False
1052391088132647;Die Linken und Chaoten sind verantwortlich für die Gewalt gegen die Polizei,;False
985421314829625;"Die ganze Bundesrepublik sollte auf Dresden schauen, dort werden Wege aus der jetzigen Diktatur gezeigt. Wir brauchen Euch alle ihr Deutschen, die ihr euer Land nicht aufgeben wollt. Je mehr Proteste in ganz Deutschland stattfinden, desto schwerer hat es die Lügenpresse ihren Schund zu verbreiten.
Die permante Falschdarstellung der Situation in Deutschland ist momentan eines der schlimmsten Verbrechen die dem zahlenden Bürger angetan wird. Der Blendeffekt ist immer noch erheblich. Es muss der Punkt erreicht werden, wo die Masse der real denkenden Deutschen bundesweit nicht mehr länger als Minderheit, Pack oder gar brauner Mob wahr genommen werden. Dabei wird Dresden eine Schlüsselposition einnehmen.";True
982793801759043;"Heute bei Anne Will der ungarische Minister der eingeladen war hat gesagt sie haben einen der 
auf der Europäischen Terrorliste steht rausgefischt. 

Wo einer ist da sind noch mehr na Mahlzeit!";False
935322149839542;Ja, da hat Jeder seine Studien. Nur, so funktioniert das im Leben ja nicht. Wo bitteschön wird den irgendwo nach so hoch differenzierter Analyse gehandelt?  Gegenüber Putin?  Zum Ukrainekonflikt?  Gegenüber den Deutschen?  Nirgens! Mal gibt es angebliche Studien,  dass jeder Emigranten, Asymmetrisch, Ausländer den Sozialkassen Geld bringt und dann kann es am nächsten Tag heißen,  dass die Migranten hier viel zu wenig verdienen. stellt ein Daran anhand von Studien fest, dass Ausländer keinen großen Beitrag zur Volkswirtschaft leisten, will man das ja auch nicht wissen! Das soll man sich dann passend machen. Es geht um den Volkswillen und Nirgens steht,  dass der mit wissenschaftlichen Studien erst einmal untermauert werden muss. Es hat auch Niemand Studien verlangt und fein differenziert, wie es den Deutschen mit der erhöhten Einwanderung geht oder was daraus resultierend aus unserem Land wird. Aber wenn es um die Kritik an Minderheiten oder den Machtkartellen geht wird das immer noch wieder gefordert. Schon komisch. Hätte man fein differenziert sich einmal mit der Islamkritik befasst, würde man leicht feststellen, dass die Menschen hier mit der zunehmenden Überfremdung und der gleichzeitig stetig wachsenden Marginalisierung des eigenen Volkes mehr als überfordert sind. Dafür ist der Islam zuerst einmal ein Synonym!  Um das nicht wahrnehmen zu müssen reagiert man mit einem intellektuellen Snobismus, wo eigentlich einmal etwas Demut von Seiten der Wissenschaft angezeigt wäre, die durch ihr zu Kreuze kriechen vor dem Zeitgeist das Dilemma zu großen Teilen mit verursacht hat. Aber wenigstens hier kann man mittlerweile auch andere Tendenzen finden. Die Macht soll vom Volke ausgehen, ohne Voraussetzungen irgend einer Art. Dies ist derzeit nicht mehr möglich, was auch nicht analytisch hinterfragt wird. Und damit das möglichst so bleibt braucht es die Überfremdung und ihre Jünger. Das ist Alltagserfahrung,  die da lautet: Pinsel mir nicht in den Rücken und sage mir es regnet ^^;False
982662171772206;Dafür machen die scheiß Kroaten freie Bahn. Balkan Pack;False
1063243057047450;Sind bestimmt wir schuld weil keiner sein eigenes Haus bekommen hat,wäre auch nicht passiert wenn sie mit dem eigenen Auto unterwegs gewesen wären!;False
945830715455352;Bayern ist kein Deutschland!;False
1012236338814789;??;False
882722518432839;Ich würde natürlich auch meine Familie im Kriegsgebiet zurück lassen, damit ich alleine den bürokratischen Aufwand erledigen kann.;False
1057128157658940;Wir Deutschen !  :);False
982650015106755;Zu Hause würden sie erschossen;False
1065880866783669;Sachsen hat mehr Mut zur Heimat,als die Politiker.;False
945349178836839;Armutszeugnis der Altparteien.;False
1064775790227510;Super.;False
945459738825783;Blöd oder?;False
1056937941011295;Massen.......;False
862084577163300;Und was hält dich hier?;False
1065805093457913;Stimmt man wusste wie es funktioniert. Machen ja heute noch viele die im Westen wissen nämlich auch wie das geht.;False
946717165366707;"München ist nicht bunt sondern zunhmend verdreckt. Die ""Bunten"" scheinen ganz schöne Saubären zu sein , wenn sie das nicht erkennen. Möcht nicht wissen wie es bei denen zuhaus aussieht.";False
