id;description;DBO
1581;@ahmad_omeirate @PRossberg Ja klar bester Podcast. Wenn deren lügen schon aufgedeckt wurden und du immer noch bester Podcast schreibst du Möchtegern kanake;nothing
1105410662830689;LOL. Moschee in Dresden.... JVA Weiterstadt kann man gern mal googeln.;nothing
887991374572620;Frankreich zeigt wies geht ??;nothing
1063792276992528;"""Nazis"" sind eben selten dämlich...oder auch eben nicht ????????";nothing
1063363787035377;Erstmal ins Hotel, Strafe absitzen auf Kosten der Steuerzahler. Danach Asyl beanspruchen.;nothing
991236737581416;kein Ton bei mir;nothing
1152513354787086;"Ein Hoch auf die ""Demokratie""...";criticism
1065835766788179;Gisela Friebe Ich bin auch der Meinung, dass sich viele Rentner von den Altparteien abwenden. Schaut man sich bei den Demos von PEGIDA und AfD um, so sind doch sehr viele ältere Menschen dabei.;nothing
1152543634784058;Hallo DDR lässt grüßen wer zu DDR - Zeiten die Ausreise gestellt hatte wurde auch gekündigt umd bekam keine Arbeit mehr ist das nicht auch eine Nachahmung der Stasi oder?????;criticism
862101377161620;Ich bin dabei!;nothing
855014101203681;Ganz bestimmt nicht  !!!!      ??????;nothing
993497180688705;Leute, ich verstehs nich, WIR sind das Volk und drüben hängen ein paar linksversiffte grüne Faschisten rum und bei uns laufen 35.000 mit und drüben laut Polizei 150.000! Was ist denn DA los ?!;nothing
855048264533598;"Hoffentlich passiert Montag nichts bei diesen Idioten hier :
http://www.antifa.de/cms/content/view/2453/1/";nothing
888455877859503;Ich hoffe, die Rettung kommt bald!;nothing
982725528432537;Kraftlos, verängstigt und dankbar für jede Kleinigkeit....MAN SIEHT ES!!!!!;nothing
1056654487706307;this is why we don't want Fag**d  Socialists or Democrats or Liberals in USA. thanx stupid backstabber European politicians to open the people eyes to see who the hell realy you are;criticism
1555;"@USER - Gemäß dem Grundsatz der ""christlich-jüdischen Leitkultur"" in Rest- DE würde ich das Prinzip ""Auge um Auge, Zahn um Zahn"" beleben und nach demselben Zufallsprinzip, mit dem diese Täter ihre Opfer aussuchen, unter den Kopftuchmumien drei Tote und sechs Schwerverletzte verursachen. Nach der dritten oder vierten ""Ausgleichsvornahme"" wird sich jeder dieser Messerathleten überlegen, ob er seine Sektenfreunde dieser Gefahr aussetzt.";nothing
1095973633774392;Standgas und los geht's :D :D :D;nothing
985369588168131;Wahnsinn......Klasse!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Habe heute auf dem Pendlerparkplatz in BZ Fahrgemeinschaften gesehen, wie sie gutgelaunt ins Auto stiegen. Weiter so!;nothing
1640;Ihr sats dreck klaut nichts da du dumme nutte stimmte laengst ihr widerlichen huren;nothing
1259;Du Hure fick dich fick dich ich hasse dich du Hure du Hurensohn  Du fotze fick dich du schlampe;nothing
1065952803443142;https://www.facebook.com/239726179693621/videos/239934503006122/;nothing
876281065743651;"Ja, wenn doch mal die Fachkräfte kämen....die, die Gelder von den Arbeitsagenturen beziehen, können keine Fachkräfte sein, denn sonst hätten diese doch einen Arbeitsplatz! Oder sind ""Fachkräfte"" erwünscht, die dann nicht hier arbeiten, sondern arbeitslos sind?";criticism
1134076629964092;Hihi, dann soll se´mal damit anfangen!;nothing
1134122189959536;Also  EINEN bestimmt... und das sehr gut. Kriecht siexihm doch ständig in den Arsch;nothing
985369101501513;Weiter so das ist Deutschland !!!!!!;nothing
1010177359020687;Ich bin genauso GEGEN das Kopftuch ABER wir haben es jetzt so lange hingenommen. Es jetzt rückgängig zu machen wäre absolut FALSCH, da für viele Muslime, die hier schon seit Jahrzehnten in Deutschland leben und ARBEITEN, ihre Religion der Lebensinhalt ist !!!;nothing
945838055454618;Nein mit Bayern ?? oder kannst nicht lesen?  De Lux Mario;nothing
855495231155568;Ich hatte Nachtschicht und gehe jetzt pennen...NOPEGIDA!!!;nothing
982808575090899;"Jana sei froh das wir nicht so sind wie deinesgleichen... die hätten deine Rechtschreibung aber auseinander gerissen und im gleichen Atemzug erzählen das sie Ahnung haben ??!! Kennst du das Sprichwort "" Dumm f.... gut ""  ....!?";nothing
945387245499699;dieses Gedicht , wird in LE als Lied vor jeder Kundgebung gespielt .Ich liebe es;nothing
1066281116743644;Albert Kiss was heißt ungebakt? Kann mit dem Ausdruck nichts anfangen. Übrigens haben die meisten Menschen ein ganz normales Leben in der DDR gelebt. Ohne Gehirnwäsche! Sicherlich gingen uns die Parolen auf die Nerven.  Du brauchtest aber nicht in die SED eintreten ,wenn du nicht wolltest.  Und geschimpft und gemeckert über den Staat haben wir auch.  Mich hat keiner von der Stasi abgeholt.;nothing
982680675103689;Ramon...es gibt einige tatsächliche Flüchtlinge..keine Frage...die benehmen sich aber Vorbildlich....im übrigen gibt es tägliche Auseinandersetzungen in den Leas von bestimmten Gruppen...Leidtragende sind die tatsächlichen Flüchtlinge...die einfach nur in Frieden leben wollen....ja ich weiss...Realität verursacht Augenkrebs;nothing
1391665866220228608;"@watch_union Du bist lächerlich. Die gerechte Kritik an den #Globalismus als ""#Antisemitismus"" zu stempeln ist der perfide Trick, schon längst enttarnt,daher: Du bist nur noch lächerlich.  pS.Das selbe gilt für die Kritik an Islam-Migrationspolitik,  die ihr perfide clowns ""#Rassismus"" nennt.";nothing
1553;Ricarda Lang du ekelhaftes fettes Schwein;nothing
855576931147398;peter conrad ich bin 64 und aktiv im internet;nothing
855566967815061;^^ könnte daran liegen, dass Schauspielerei ein Kunstgewerbe ist und demnach der künstlerischen Freiheit unterliegt und der Lachmann ein Föhrer der Bewegung mit braunem Touch war. Und ja, ich habe absichtlich Föhrer geschrieben;nothing
862122250492866;wer mag schon anal-isten;nothing
862095323828892;Das finde ich richtig fett...und ich muss zugeben ich habe es nicht gewusst...;nothing
1388571586773585920;@vito_030 Wissen unsere  linken Weltverbesserer und schwarz Vermummten Tunichgute eigentlich, das die Nazis ihren Feiertag eingeführt haben?!;nothing
855505437821214;":'D ich lach mich echt kringelig... Wäre es nicht so traurig, dass das deutsche Bildungssystem gänzlich bei euch versagt hat, könnte man ein lustiges Bühnenstück über euch schreiben. Naja, da les ich mir hier lieber die minderbemittelten Kommentare ala ""rauf auf deine Alm"" durch. Das Leben muss ja so einfach sein, wenn man in Stereotypen denkt.
Und ich glaube bis euer ""Tag x"" kommt, Jürgen, knabber ich lieber Popcorn und schau mir euer Spektakel einfach an.";nothing
1010343722337384;süß...;nothing
925627200809037;Pegida wird weiter Leben.Wartet mal den Herbst ab.;nothing
876390795732678;"Athen droht mit »Flüchtlingsschwemme«
http://www.politikversagen.de/artikel/athen-droht-mit-fluechtlingsschwemme";nothing
935383239833433;"Wie wenn nicht auf objektiv-wissenschaftlicher Basis soll denn Ihrer Meinung nach diskutiert werden? Wertgeladen? Da gibt es kein Richtig und kein Falsch: Der Eine findet ""Den Islam"" auf subjektiv-moralischer Basis blöd, der Andere gut und dem Dritten ist das vollkommen egal. 

Woran ich mich aber stoße, ist die Aussage, der Islam an sich sei Grund allen Übels. Denn allein die Zusammenfassung des Islams als eine Religion ist widerlegbar. Es gibt Sunniten, Schiiten und andere ""Mischformen"" wie Aleviten (von denen die Sunniten nebenbei bemerkt sagen sie gehören nicht zum ""richtigen Islam""), es gibt den Sufismus, die Ahmadiyya usw., usf. 

Es gibt Länder, in denen der sunnitische Glauben als Staatsreligion festgelegt, es gibt gleiche Beispiele für die schiitische Konfession. Es gibt Länder die autoritär organisiert sind(etwa Syrien unter Assad oder Libyen unter Gaddafi), es gibt konstitutionelle Monarchien (Malaysia) und es gibt neuerdings auch semipräsidentielle Demokratien (etwa Tunesien nach der Revolution). Fun Fact: Auch mitten in Europa gibt es eine theokratische Wahlmonarchie. Ich sage jetzt mal nicht, welche das ist - vielleicht kommen Sie ja selber drauf und schauen dann, ob dieser Staat islamisch ist.

Es gibt Länder, in denen Minderheiten verfolgt werden (v.A. Sub-Sahara-Afrika) und es gibt Länder, in denen konfessioneller Pluralismus nicht nur geduldet, sondern politisch fest integriert ist (Libanon)

Wie können Sie bei solch einer Pluralität und Diversität allen Ernstes Behaupten, ""Der Islam"" sei Schuld an den von Ihnen genannten Missständen? Wie kann solch eine Vielschichtigkeit die Probleme  auf der Welt befriedigend erklären?

Es gibt auch nicht-muslimische Länder, in denen Frauen aus historisch-kulturellen Gründen Kopftücher tragen (Kasachstan, Regionen in Südeuropa) oder Gewalttaten aus (zugegebenermaßen schwachsinnigen) Gründen der ""Ehre"" verübt werden (Süditalien, Südspanien, fast der ganze südamerikanische Kontinent)

Personen islamischen Glaubens sind seit dem Mittelalter im wirtschaftlich-kulturellen Austausch mit der ""westlichen Welt"". Nun soll sie auf einmal bedroht und unterwandert werden?

Auch ich habe keine ""Wahrheit"" über unseren Planeten zu bieten. Das ist aber auch nicht der Punkt, von dem aus ich mich hier in diese einseitige Diskussion eingemischt habe. Alles was ich weiß ist, dass die Schuldzuweisung auf knapp 1,6 Millionen Menschen ein wenig zu unterkomplex ist, oder täusche ich mich da?";nothing
1012253365479753;Lars Deutschmann Striezel ist sicher kein arabisches Wort. In der aufgehetzten Atmosphäre kommen solche Scherze schlecht an. Es gibt immer irgendwelche Idioten, die sowas falsch verstehen und das nimmt dem Bemühen Menschen aufzuklären leider etwas an Reputation.;nothing
1064414723596950;Tilo Pusch: Ich schwöre es. Deutschland ist meine Heimat. Ich bin Christ, und im Irak ich habe keine Chance. Vor 15 Jahren, waren ungefähr 1.500.000 Christen, und aktuell sind weniger als 100.000 Christen im Irak. Darum ich liebe Deutschland, und insbesondere das Sachsen.;nothing
1065863873452035;"Jetzt wird es komisch. Die Gehirnwäsche als letztes Mittel. Die Angst der Regierung vor dem Volk, treibt seltsame Blüten. Aber das ist das Ergebnis vom Ignoranz und Verleumdung.

Seltsam ist nur das, dass Aufbegehren 
des Ostdeutschen Volkes 89 als mutig und richtig bezeichnet wurde. Das gleiche Aufbegehren gegen Bevormundung, Überwachung, Selbstherrlichkeit und gegen diktatorische Züge heisst heute von den gleichen Leuten "" Rechts und Nazi"".";criticism
1012571695447920;Wo haben diese Deppen vorher gelebt? Aus welchem Froschteich sind die gekrochen?;nothing
1056505774387845;Nie mehr im Leben!;nothing
1012442218794201;Ach ich hab ja nicht gerade genug Fakten gebracht aber darauf geht er nicht ein warum ?weil er keine ahnung hat der Troll mit Fakeprofil;nothing
1018195551552201;"Ihr wisst ja, das hat alles nichts mit dem Islam zu tun und es gibt auch keine stille Islamisierung.....so wie in diesem Fall hier.

http://www.rp-online.de/nrw/staedte/krefeld/muslime-kaufen-bahnareal-fuer-neue-moschee-aid-1.5604177";nothing
1055075647864191;Zum kotzen;nothing
961254503912973;Die Krankenhauskosten tragen wieder mal WIR :-(;criticism
1388282727221313536;"@NicolaWerdenigg @fraufrasl Daher setze ich mich auch immer wieder fürs ""gendern"" und die Töchter in der Bundeshymne ein. Ich verabscheue weibl. Wesen die devot und dumm sind,  patriarch. Strukturen unterstützen indem sie gegen diese wichtige Sichtbarmachung durch Sprache u. den Respekt vor Frauen hetzen! https://t.co/mZCi7euvfS";nothing
862017213836703;ihr langweilt uns...;nothing
1388409176955760640;Geisteskrank wenn nicht einmal die Arbeiterklasse selbst Bock auf arbeitslose linke Witzfiguren hat;nothing
876405815731176;"Und wieviel von de zuwanderer sind reäl Fachkräfte. ..1, 7 %

Ausbilden ist das zauberwort";nothing
1063421903696232;Einzelfall...;nothing
1007220149316408;Wenn nun wieder Deutsche länger in Afghanistan bleiben - besteht da auch ein eigenes Interesse ? Ja das ist aber gaaanz etwas anderes. Denn das dient dann dem Frieden auf der Welt.  (Ironie aus);nothing
1035107683194321;Mega ??????;nothing
882725518432539;Fachkraft Sticht Fachkraft ab!!..;nothing
966662386705518;"garantiert ;-(";nothing
1012234705481619;Herr wirf Hirn vom Himmel! Oder Steine! Hauptsache, Du triffst!!!;nothing
960891413949282;"Was ist den nun mit der Islamisierung des Abendlandes?
Hab ich was verpasst?
Gab es einen Feindbildwechsel?

Mann, auf nichts ist heutzutage Verlass...";nothing
876405012397923;wir sind mit Ihnen , PEGIDA - France;nothing
982713488433741;"Ich verstehe nicht, warum bei diesem aggresiven Mob immer noch von Asylsuchenden gesprochen wird.
Beim Fußball werden Kravallmacher auch nicht als Fans bezeichnet.";nothing
1095905943781161;Da hätte ich aber aufgeräumt !!!;nothing
1105400922831663;So kann man das verhindern: https://gloria.tv/article/pZNVnBRyma3;nothing
935777356460688;Sie wollen uns alle mit dem Islam als Waffe umbringen,und die westliche Kultur gleich mit. Wahnsinn mit Methode.;nothing
1010196932352063;Jawohl, werde ich sofort veranlassen, wir sind ja auch die Verantwortlichen ...!!!;nothing
1065997013438721;Genau - Staatsbürgerkunde...He He;nothing
946488902056200;Wo die Frauen sind auf den Demos?  Kann sich jemand denken, dass die vielleicht Kinder haben? Sollen die mit auf die Straße? Nicht jeder hat mal eben einen Babysitter zur Hand! Die Frauen, die da sind haben noch keine Kinder, oder deren Kinder sind schon groß oder oder oder..;nothing
876414959063595;https://www.youtube.com/watch?v=eaAB-l0bS_M;nothing
1388580450537517056;@sternde .....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!;agitation
1038634349508321;Bis an die Zähne bewaffnet, gepanzert und mit Kampfstiefeln gewappnet wurde heute ein von Rockern betriebenes Bordell von der Polizei durchsucht. Im Gegensatz dazu werden Moscheen 'auf Socken' von der Polizei besucht aus Respekt vor der Kultur. (Ich glaub, das brauch ich nicht weiter kommentieren);criticism
1443;Es wird gehört: Blut und Ehre. Ich wünsche eine gute Nacht.;nothing
983212171717206;Daran werden wir und vor allen unsere Behörden gewöhnen müssen: https://mopo24.de/#!nachrichten/massenschlaegerei-in-zwickauer-13612;nothing
1063650717006684;Gestern waren wir noch braun....;nothing
1056922567679499;Massenabschiebung???????????????????????;criticism
1057128164325606;Meyer Stefan Ja der Arme muss alleine zurück :);nothing
855052511199840;http://www.n24.de/n24/Nachrichten/Politik/d/6030738/fuer-die-pegida-geht-es--weiter-wie-bisher-.html;nothing
1011302262241530;[@IND], lassen Sie ihn doch schreiben, was er will.....ich bin ganz Ihrer Meinung und auch er wird noch aufwachen und eine andere Sicht auf die Dinge bekommen....glauben Sie es mir. Gehört sicher zu den Leuten, denen die   schlimmen Dinge von Paris am A........ vorbei gehen. Oder lebt er in so einem Umfeld, das gut geschützt ist und er keine Bedrohung fürchten muß. In diesem Sinne, schönen Abend noch....;nothing
1206;Rotfront verrecke, ich zeige ihnen, was ich bin;agitation
951541631550927;"Aus ""mehreren hundert Asylbewerbern"" (was mich schon erschreckte) werden auf dem Tweet (?) des THW dann 1300 Feldbetten. Das ist richtig viel für so eine kleine Stadt wie Meißen :O";criticism
855204874517937;"Ich freue mich auf morgen. Die erste Sendung nach der Winterpause - da gibt es bestimmt einiges aufzuarbeiten ;-)";nothing
985357911502632;https://www.change.org/p/wir-fordern-das-misstrauensvotum-gegen-frau-merkel-sofortige-amtsenthebung-frau-merkels?recruiter=386333964&utm_source=share_petition&utm_medium=whatsapp;nothing
982643718440718;Japp, ein kleiner Vorgeschmack dessen, was uns bald erwarten wird! Ich hab angesichts dieser Bilder echt Schiss;nothing
